filename,extension,size_mb,is_scanned,strategy,pii_fields
401a7631-55cf-432e-80d9-0161b36b21d21. Solicitud_coope_fase 2.pdf,.pdf,1.5740289688110352,False,PyMuPDF,0
f439eb1e-6d07-4d78-b0d9-674b945c809b5. Certificado de la instalación baja tensión.pdf,.pdf,1.0274238586425781,False,PyMuPDF,0
2af9f549-301a-4609-a543-7176e33388022. LRE 242 Declaración responsable.pdf,.pdf,0.5640792846679688,False,PyMuPDF,0
77b4a105-c6e2-4a03-a1bf-08522102f2f6J01_LPR1000-3.pdf,.pdf,0.1849222183227539,False,PyMuPDF,0
b4eb2400-1147-4cd0-acf0-e20678e8ad2aLPR_J01P3-2_fd - copia.pdf,.pdf,0.26395702362060547,False,PyMuPDF,0
093f113a-d582-435e-bc05-9497feb92c30J01. Informe justificativo-205.pdf,.pdf,0.19039440155029297,False,PyMuPDF,0
9ee1730f-9258-4ed9-9df7-154e4625dc8bLIBRO SUBCONTRATACION AU050 PUENTELARRA-fdo.pdf,.pdf,0.057163238525390625,False,PyMuPDF,0
01bd7e69-1bf9-4b4c-b993-c506836b771e4. C280 CIE.pdf,.pdf,0.7856006622314453,False,PyMuPDF,0
d2652def-9f1d-437c-84c6-78c8f8fb4bab6. ALRE007 MOD. IT-315.pdf,.pdf,0.6161632537841797,False,PyMuPDF,0
8a11cf2b-f355-4eec-9121-428938937361AU057 CM T 59 3 0F_V1.pdf,.pdf,0.32096195220947266,False,PyMuPDF,0
a7cc2c6d-a625-46d9-8436-1c769b3f48eaLRE019 just_registro_22-11-24.pdf,.pdf,1.0192680358886719,False,PyMuPDF,0
263749f2-f7ca-4b3f-8e26-42764253122eJ01P2-1_fd.pdf,.pdf,0.26376819610595703,False,PyMuPDF,0
40b85140-9d2d-47ae-b907-6e8fd8303d8dAU042 Modelo Autorizacion de la solicitud a otro agente fd.pdf,.pdf,0.19631481170654297,False,PyMuPDF,0
eedea917-2930-4893-84b7-f252b52701d3apertura-AU061 ALPEDRETE APASCOVI 2-PRES .pdf,.pdf,1.9279298782348633,False,PyMuPDF,0
99ed7ae0-3800-4a0c-8585-732d7aa21e851. CIE IRVE.pdf,.pdf,0.21182632446289062,False,PyMuPDF,0
47b3a24f-667d-45ea-95da-5b1c5e80f47c3. C280 Solicitud inscripción.pdf,.pdf,1.0000629425048828,False,PyMuPDF,0
d7297847-31bf-40fd-ad81-f2eefb88103c1. CIE IRVE_fdo.pdf,.pdf,0.25984668731689453,False,PyMuPDF,0
68f58c35-8f3b-49b3-b976-84687f1ab6891. Solicitud_coope_fase 2.pdf,.pdf,1.575423240661621,False,PyMuPDF,0
c923cef7-f48a-47b0-a37f-ecb9d359688f4. C220 CIE.pdf,.pdf,0.7857446670532227,False,PyMuPDF,0
1bdcd44d-6408-45dc-b1e7-ac21bde3b87c12. justificante_registro_solicitud.pdf,.pdf,0.2745685577392578,False,PyMuPDF,0
51fbb0f9-0f63-436b-9832-ef2914c511732. S4-2 DR_sinfirma.pdf,.pdf,0.47516632080078125,False,PyMuPDF,0
8ab8c4cb-7bb0-4a89-bdbb-e7758a54f677Certificado 20230525.pdf,.pdf,0.13054847717285156,False,PyMuPDF,0
50191d75-d571-457f-a8ad-eff4ce22b2eb3. AU046 Anexo ESQUEMA_IRVE_mal.pdf,.pdf,1.2342357635498047,False,PyMuPDF,0
be1bfaef-db3e-4e04-a0ec-2becd52bf761Delta B6 2A_CEE_V2_fd.pdf,.pdf,0.28484439849853516,False,PyMuPDF,0
246f0a17-e184-4aa6-93d7-05259dcc8e1b1. A046 CIE_IRVE_mal.pdf,.pdf,0.7864255905151367,False,PyMuPDF,0
2461767e-18d8-4024-9dd7-1d99bb5dba7fC5B_CEE_V2_fd.pdf,.pdf,0.3093137741088867,False,PyMuPDF,0
5a11b2ef-a0bd-4167-871d-a86807ed5afdBorrador_Julia Aerotermia FDO Héctor Coop.docx,.docx,0.025897979736328125,False,python-docx,0
2fc1e4da-856b-4731-a96f-44f83d55abae5. LRE353 Solicitud inscripción IRVE_COOP FD.pdf,.pdf,0.27458763122558594,False,PyMuPDF,0
2be5039e-1b7f-4d90-8739-1d8abbbb3351AU057 CM T 59 0 5_V1.pdf,.pdf,0.2522916793823242,False,PyMuPDF,0
5de0b605-ee36-4bea-9685-321f74b201c920250113 Registro de subsanación.pdf,.pdf,0.11923503875732422,False,PyMuPDF,0
b7ecddbb-6590-427c-8431-a287835bb9965. LRE225 Solicitud_IRVE.pdf,.pdf,1.0021543502807617,False,PyMuPDF,0
0dc64c59-ffc3-474f-a4cb-b1d42f7a91a5IMS307 just registro_22-11-2023.pdf,.pdf,1.0183906555175781,False,PyMuPDF,0
684c5bf3-5166-4338-b1bb-aa611e02ff5c4. C260 CIE.pdf,.pdf,0.7855386734008789,False,PyMuPDF,0
b10b56ee-0b6c-4e2a-88ad-3396c56ad9594. CIE COOP.xlsx,.xlsx,0.037403106689453125,False,openpyxl,0
f92a347b-1720-4405-bc4d-97d24d147a00Delta B1 2A_CEE_V2_fd.pdf,.pdf,0.2861909866333008,False,PyMuPDF,0
18a96333-6241-43f4-a8d2-f212969e6d84ROTSEN_CEE.pdf,.pdf,0.2999897003173828,False,PyMuPDF,0
38dd661c-c221-49af-986f-a2df76677c85AU057 CM T 59 4 0C_V2.pdf,.pdf,0.32196617126464844,False,PyMuPDF,0
9c07cd9f-fe7d-4117-a27d-d131fd51e1133. LRE003 Anexo IRVE FD.pdf,.pdf,0.6684083938598633,False,PyMuPDF,0
1da9216a-7be8-46ff-939d-2b0c36133422J01. Informe justificativo-218.pdf,.pdf,0.19041728973388672,False,PyMuPDF,0
5b6672b6-04c2-4135-a36a-b18c114999cb3. LRE090 Anexo IRVE.docx,.docx,0.36556148529052734,False,python-docx,0
49f01e32-427e-4a87-a420-c94c99610804J01. Informe justificativo-184.pdf,.pdf,0.19042396545410156,False,PyMuPDF,0
96543780-bb2c-4681-b8e0-3e944616cdd8D4A_CEE_V2_fd.pdf,.pdf,0.3095378875732422,False,PyMuPDF,0
7a616056-2b71-44a9-8e18-238d8c03ec700. Nota aclarotaria GARAY 5B.pdf,.pdf,0.08168411254882812,False,PyMuPDF,0
2c60a4b8-d663-4003-997c-57bb19a28f30AU057 CM T 59 C1 2C_V1_Fd.pdf,.pdf,0.3624706268310547,False,PyMuPDF,0
b4cb639a-31d3-4aee-bc8f-95d30d4cf46eJ1A_CEE_V1.pdf,.pdf,0.2551708221435547,False,PyMuPDF,0
9d477012-0dc0-4adc-95c0-a82d195025e3LPR_J01P3-3.pdf,.pdf,0.23663043975830078,False,PyMuPDF,0
18925be3-7236-4277-b8ab-a6e99cd2b23dB5A_CEE_V1.pdf,.pdf,0.255584716796875,False,PyMuPDF,0
31e3b874-71eb-402e-8188-34365088d4ba3. LRE029 Anexo IRVE.docx,.docx,0.3226490020751953,False,python-docx,0
e2298f5f-dc44-4785-aa3f-89d3d76cd59dDelta B7 1B_CEE_V2.pdf,.pdf,0.22408294677734375,False,PyMuPDF,0
d95d7892-a66d-4161-954b-c720c0a333701. Solicitud_coope_fase 2.pdf,.pdf,1.573979377746582,False,PyMuPDF,0
db858440-4ac7-4537-acac-03573e5d07f35. LRE003 Solicitud inscripción IRVE_COOP FD.pdf,.pdf,0.2737245559692383,False,PyMuPDF,0
5169bf47-b69f-44d2-958c-3bfe6dbb4c6aIMS354 CEE_V1.pdf,.pdf,0.24493885040283203,False,PyMuPDF,0
6e2c9248-c25b-4b0f-ae3a-91de485972023. Anexo IRVE.docx,.docx,0.3217144012451172,False,python-docx,0
4a1a5f68-d972-49f6-9706-a77c6eb797a33. C222 Solicitud inscripción.pdf,.pdf,0.9918193817138672,False,PyMuPDF,0
908b212e-769f-4748-9a72-ad24ccfed4dcJ01. Informe justificativo-247.pdf,.pdf,0.19039440155029297,False,PyMuPDF,0
10abf1ea-c893-4743-9cd5-66efc7ac05112. MTD.pdf,.pdf,2.241781234741211,False,PyMuPDF,0
f4a3927c-ace1-4e0f-92bc-5a77711461991. Solicitud_coope_fase 2.pdf,.pdf,1.574570655822754,False,PyMuPDF,0
c6eb27ea-1ee1-459d-80f2-df0f2d912ba03. Solicitud inscripción.pdf,.pdf,1.0035085678100586,False,PyMuPDF,0
ee1b00d1-dc3c-45ee-b6de-70dfa56b87071. DR potencia fd.pdf,.pdf,0.25922298431396484,False,PyMuPDF,0
35d926a1-5d27-4fe6-88a4-fd5fd56da3585. C. caracter voluntario cfo.pdf,.pdf,0.2122201919555664,False,PyMuPDF,0
a45f6491-a8a7-4917-a280-eba0c66fbd782. IMS2044 Declaración responsable.pdf,.pdf,0.21836471557617188,False,PyMuPDF,0
d52c0bc9-849d-4f24-9c6d-5632e756cb6eL1B_CEE_V1.pdf,.pdf,0.25500965118408203,False,PyMuPDF,0
857376ce-b2eb-481b-9c75-7d6bd6120e963. C292 Solicitud inscripción.pdf,.pdf,0.9917392730712891,False,PyMuPDF,0
955ac239-8029-466e-924e-fb9be678edfa0.4. S4-1 CFO_VISAR.pdf,.pdf,0.4703493118286133,False,PyMuPDF,0
6de385c7-600e-4cb9-9698-f89a704441241. Solicitud_coope_fase 2.pdf,.pdf,1.5751914978027344,False,PyMuPDF,0
236ee874-f2d3-4d19-a52d-a633ee148c19LRE409 justif_registro_solic.pdf,.pdf,1.0332059860229492,False,PyMuPDF,0
a0fcacff-674f-4c5e-accf-e08491e06bb71. Solicitud_coope_fase 2.pdf,.pdf,1.5751066207885742,False,PyMuPDF,0
5ab4eb94-021c-4b37-95ae-b9d074b4c6084. LRE299 CIE.pdf,.pdf,0.7854785919189453,False,PyMuPDF,0
32ae1564-2d87-4afb-b26d-a1e9d42eb187AU057 CM T 59 2 1A_V2.pdf,.pdf,0.32184505462646484,False,PyMuPDF,0
89e62098-e972-43bf-b5e3-d108778c6cb71. CEE 1_Certificado Energético.pdf,.pdf,0.3337593078613281,False,PyMuPDF,0
5481fb41-f9fb-4bdf-a697-36fa2b98afca4. LRE393 CIE.pdf,.pdf,0.7810525894165039,False,PyMuPDF,0
2bba4d11-1f1a-4657-b09b-788f4af5d90c3. Solicitud inscripcion.pdf,.pdf,1.0036611557006836,False,PyMuPDF,0
9596c308-c0fd-47f3-b5fa-77bb07d98aee4. CIE IMS349.pdf,.pdf,0.25010108947753906,False,PyMuPDF,0
d0e37e61-ab3b-444e-8ed8-1c2ee85bf0763. Solicitud_COOPE.doc.pdf,.pdf,0.22375965118408203,False,PyMuPDF,0
4df8e984-3479-4f2d-9012-6bde398edadf4. IMS318 CIE.pdf,.pdf,0.7833261489868164,False,PyMuPDF,0
06124475-0f32-44ad-a05f-d8afa1eb3c0eLIBRO SUBCONTRATACION LA PABLO 5-TRAMITADO.pdf,.pdf,0.05715751647949219,False,PyMuPDF,0
ca05200d-f782-4152-8a0b-55b8c9278db9Delta B6 1A_CEE_V2 - copia.pdf,.pdf,0.2251119613647461,False,PyMuPDF,0
64e08f96-5949-475c-b2e2-e72c7aceec44H4A_CEE_V2_fd.pdf,.pdf,0.30933284759521484,False,PyMuPDF,0
539770d2-167d-46b1-b011-dbcfd93e58961. Solicitud_coope_fase 2.pdf,.pdf,1.57366943359375,False,PyMuPDF,0
c52a5a15-1ee7-4011-b0d0-b976d1f729886. Tabla fd.pdf,.pdf,0.3010406494140625,False,PyMuPDF,0
8e168d5c-3007-41f8-9489-55adfa5f2dc01. A055 CIE IRVE.pdf,.pdf,0.2629356384277344,False,PyMuPDF,0
68069db3-e96c-4263-b35b-2e2b2936259aH4B_CEE_V2_Fd.pdf,.pdf,0.30943965911865234,False,PyMuPDF,0
e417c385-eb4f-44e6-846b-00fd72637ab2C1B_CEE_V1.pdf,.pdf,0.25511646270751953,False,PyMuPDF,0
6c9fc5c7-d576-42fb-9568-b7a552903476AU057 CM T 59 3 0F_V1.pdf,.pdf,0.32096195220947266,False,PyMuPDF,0
26036da8-4637-4269-93c4-97f071e0b4e0J1 individuales completo.docx,.docx,1.9231481552124023,False,python-docx,0
1771f45f-f2d6-485f-a1d8-b50b763772842. LRE307 Declaracion responsable.pdf,.pdf,0.5587711334228516,False,PyMuPDF,0
2746b52d-3969-478e-9d55-caa4e4639b021. Solicitud_coope_fase 2.pdf,.pdf,1.5749073028564453,False,PyMuPDF,0
c076e3c6-4edb-47c3-bef6-5e8732976694LIBRO SUBCONTRATACION LA PABLO 4-TRAMITADO.pdf,.pdf,0.07042121887207031,False,PyMuPDF,0
2e91463c-96b6-4048-91ac-fedcfd6021193. LRE346 Anexo IRVE FD 3.pdf,.pdf,0.6771860122680664,False,PyMuPDF,0
8f5ddde8-b8ba-4445-a34c-fac14b5f0c8cMOD 315.pdf,.pdf,0.4062986373901367,False,PyMuPDF,0
c6a60ae7-beec-455b-ab6e-ab039daa6254Delta B7 1A_CEE_V1.pdf,.pdf,0.22326183319091797,False,PyMuPDF,0
75327058-93c3-4dac-9d58-745d2d1c23082. Declaracion responsable.pdf,.pdf,0.22335052490234375,False,PyMuPDF,0
03299227-5676-4d62-a22c-8ec2d585ce17Doc completa.pdf,.pdf,7.958776473999023,False,PyMuPDF,0
e2a1ec45-18a3-4459-8f71-ccfaab19af5f4. CIE AU085-5 fd.pdf,.pdf,0.23039531707763672,False,PyMuPDF,0
ca677486-aa2a-4018-8c07-2e3273fc0c2fIMS2029 fd.pdf,.pdf,0.26898193359375,False,PyMuPDF,0
f75a9cbb-ed87-4920-b8d6-d7da9dae9742C368 CEE_V1.pdf,.pdf,0.23061561584472656,False,PyMuPDF,0
c86d84d4-d508-4f7d-a313-5ebea86f21175. LRE259 Solicitud IRVE_fdo.pdf,.pdf,0.2713184356689453,False,PyMuPDF,0
67a66e88-fda2-4611-9459-eff3d3a9e5513. C217 Solicitud.pdf,.pdf,1.000589370727539,False,PyMuPDF,0
392b9c35-2996-48d1-ac76-59e4fddfbcf3C267 justificante_registro_solicitud 16-05-2023.pdf,.pdf,0.28768348693847656,False,PyMuPDF,0
53a2bddc-761c-46b1-b616-31e3dce976f13. LRE075 Anexo IRVE.docx,.docx,0.3221626281738281,False,python-docx,0
53c8e4b6-2e25-46fa-8cb0-ee0744944f465. Solicitud IRVE_fdo.pdf,.pdf,0.27271175384521484,False,PyMuPDF,0
67c42a45-fabd-49a7-b82e-792cf1e6ba117.2. Tramitación con Industria_CIE.pdf,.pdf,0.7848062515258789,False,PyMuPDF,0
ef4740aa-06d9-43b6-95d0-32866cc039166.6 CIE.pdf,.pdf,0.30646705627441406,False,PyMuPDF,0
f4429503-3547-4ded-b6dc-5e6e5574ca081. J01. Informe new fd.pdf,.pdf,1.8091306686401367,False,PyMuPDF,0
4553ab60-ae01-4245-a622-6552e2ab79fa5. CIE.pdf,.pdf,0.7858142852783203,False,PyMuPDF,0
4b1568e6-29ef-40db-ada2-9f518e3c9be41. Solicitud_coope_fase 2.pdf,.pdf,1.5751914978027344,False,PyMuPDF,0
87a4a13f-6c82-4473-b105-2c94e32faf1eCertificado de INICIO de obra FDO.pdf,.pdf,0.13718605041503906,False,PyMuPDF,0
48442623-f339-41a2-8a94-3506f0f9901bAU057 CM T 59 2 1A_V1_fd.pdf,.pdf,0.36203765869140625,False,PyMuPDF,0
b0c45b6a-d5e3-4c6a-9653-cf75619246e15. LRE225 Solicitud_IRVE.pdf,.pdf,1.0021543502807617,False,PyMuPDF,0
3ba53a1c-5592-46be-b5dd-ffeed930310b1. LRE213 CIE IRVE.pdf,.pdf,0.7833881378173828,False,PyMuPDF,0
dff8dcca-05d9-4448-bcb8-4db2592932b1J01. Informe justificativo-163.pdf,.pdf,0.19045448303222656,False,PyMuPDF,0
db1e0530-001e-42d8-8092-368ab432468622-12-05 justificante_registro_solicitud.pdf,.pdf,1.0221452713012695,False,PyMuPDF,0
53824918-647d-43cd-902b-9131d6d62bda1. Solicitud_coope_fase 2.pdf,.pdf,1.5741291046142578,False,PyMuPDF,0
1221fb52-bcbf-4782-bfe8-cc41e8eb28bd02_ESCRITO REPRESENTACION V2.pdf,.pdf,0.18337440490722656,False,PyMuPDF,0
f6f84ab2-ee00-4fb0-ac6e-caa775876717AU057 CM T 59 0 5_V1_Fd.pdf,.pdf,0.30675220489501953,False,PyMuPDF,0
12fd202b-6785-47be-abe2-a4c8565c305a3. Anexo IRVE fd3 (2).pdf,.pdf,0.6974000930786133,False,PyMuPDF,0
0b2e0a38-730e-4da5-bb60-9c56d9107fb3IMS307_2doCEE.pdf,.pdf,0.24864578247070312,False,PyMuPDF,0
3e08060a-c49e-40dd-b983-db0b43815851AU057 CM T 59 4 0C.pdf,.pdf,0.3210439682006836,False,PyMuPDF,0
5d7cd683-fad0-4741-b229-b24171d809a61. Solicitud_coope_fase 2.pdf,.pdf,1.5740346908569336,False,PyMuPDF,0
f8c6aed9-1d9a-4406-aef3-bac36998e24bDelta B6 2A_CEE_V1.pdf,.pdf,0.22464275360107422,False,PyMuPDF,0
d61d2cc3-fc23-4af1-8ea8-09a1987c9704J01. Informe justificativo-220.pdf,.pdf,0.1904134750366211,False,PyMuPDF,0
e3e47deb-bd66-4188-97ac-b8e78fd6e7c7APERTURA AU078 MADRID VIOLETERA.pdf,.pdf,0.03446483612060547,False,PyMuPDF,0
3cdff6f9-1dd9-4e17-b026-a5eef48d836eJ01. Informe justificativo-175.pdf,.pdf,0.19040298461914062,False,PyMuPDF,0
ebfdc7e5-d412-4f7f-98a2-2e6e05568f2e4. LRE370 CIE_bat sf.pdf,.pdf,0.24769210815429688,False,PyMuPDF,0
fb1d3c39-93a8-46d9-87fa-4cdfbd5b1ea3LRE225 Registro_IRVE_singed.pdf,.pdf,1.020589828491211,False,PyMuPDF,0
9bfaba1e-bb53-409c-888f-8ae3780f90fcDelta B9 3B_CEE_V1_fd.pdf,.pdf,0.2838401794433594,False,PyMuPDF,0
0f612c6d-92e2-4626-815d-0264f18310a6IMS307_CEE.pdf,.pdf,0.24818038940429688,False,PyMuPDF,0
c8ee7344-4991-441b-aa88-b20f297038ecCLM - DR Empresa Servicios Seguridad Industrial.pdf,.pdf,0.02492809295654297,False,PyMuPDF,0
90c4635c-77cf-416d-9621-1259bd54c2a4Delta B7 1B_CEE_V2.pdf,.pdf,0.22409820556640625,False,PyMuPDF,0
27db9853-d400-4a2a-90e9-1dde51f6a995G3B_CEE_V1.pdf,.pdf,0.25510311126708984,False,PyMuPDF,0
3ce09814-a131-407b-84e0-8dec47c37245J01_LPR-2.pdf,.pdf,0.18519115447998047,False,PyMuPDF,0
598d17b0-8909-4ee9-a0fb-759a20d8b074ANEXO V IMS316.pdf,.pdf,0.2704963684082031,False,PyMuPDF,0
cbff83fb-69d5-49e2-8b0e-a77f51d1d27e6. ALRE MOD IT315.pdf,.pdf,1.0241851806640625,True,PyMuPDF + OCR,0
c9a7eb3f-99a8-40d0-88d1-ed91ba8ba2d61.LRE069 Solicitud_coope_fase 2.pdf,.pdf,1.7246837615966797,False,PyMuPDF,0
4df747b6-a9b7-4443-a68e-89248841f9ca6. MOD. IT-315.pdf,.pdf,0.4715871810913086,False,PyMuPDF,0
19c2462e-9dfc-41ba-96e7-f29ad2c06cfd4. DR Tecnico Hector.docx,.docx,0.02672576904296875,False,python-docx,0
ae0be43d-b2cf-482c-9e04-6330060260b8Delta B20 2B_CEE_V2.pdf,.pdf,0.22773265838623047,False,PyMuPDF,0
25428ddd-c204-4332-a353-71505a165bddDelta B17 3A_CEE_V1.pdf,.pdf,0.22078418731689453,False,PyMuPDF,0
e317e06b-9085-4be7-acf0-b14e66e0aed52. ALRE003 MOD. IT-318.pdf,.pdf,0.5660104751586914,False,PyMuPDF,0
cccd4abd-12d3-421e-ba26-7e0f3d01b6c78.2. Solicitud Subvención.pdf,.pdf,5.494214057922363,False,PyMuPDF,0
3931ef06-76e7-41da-9f7f-7e874c5764faF4A_CEE_V2_fd.pdf,.pdf,0.3096475601196289,False,PyMuPDF,0
ec5d190c-a194-4cca-84ed-e9e40456c2721. IMS122 CIE IRVE.pdf,.pdf,0.7867660522460938,False,PyMuPDF,0
56bf1088-daaa-4dc2-921d-b7f47d602d841. CIE IRVE_fdo.pdf,.pdf,0.26250171661376953,False,PyMuPDF,0
1e84a281-dd66-4daf-aa38-191ebb0becdeJ01. Informe justificativo-154.pdf,.pdf,0.19039058685302734,False,PyMuPDF,0
f7705c88-84ad-4286-9564-ca9382cefa893. Anexo ESQUEMA IRVE_COOP.docx,.docx,0.22487354278564453,False,python-docx,0
02f4f9d8-1fac-48e0-bc53-a16518035b8b1. IMS122 CIE IRVE.pdf,.pdf,0.7867660522460938,False,PyMuPDF,0
ec08f7a0-d8ce-411d-bc8e-b899590dadaf4. CIE COOP C360.pdf,.pdf,0.26718997955322266,False,PyMuPDF,0
c9646884-7acf-4075-96a9-4cb3739c99643. LRE275 Anexo IRVE.docx,.docx,0.3223237991333008,False,python-docx,0
a5248c61-5706-443b-82be-2386d467f175AU057 CM T 59 4 2A_V1.pdf,.pdf,0.3216094970703125,False,PyMuPDF,0
1f4868ac-d3bb-4975-b4f3-bf859485696e4. IMS2057 CIE.pdf,.pdf,0.7857904434204102,False,PyMuPDF,0
18bf01e4-245f-41a8-ad30-93260f5e172f1. LRE068 Solicitud_coope_fase 2.pdf,.pdf,1.7290306091308594,False,PyMuPDF,0
6ab692c7-23b2-47e0-b9a0-067bc025cc94J01P2-3.pdf,.pdf,0.1849355697631836,False,PyMuPDF,0
d309a953-1030-4402-822c-0e7cd68489c5AU057 CM T 59 3 0D.pdf,.pdf,0.32062244415283203,False,PyMuPDF,0
16ff277a-e304-4238-ab26-8785043c7bf7C308 justificante_registro_solicitud_07-07-2023.pdf,.pdf,1.0111103057861328,False,PyMuPDF,0
5556974a-bcf1-44b8-b321-c788323791b6D3A_CEE_V1_fd.pdf,.pdf,0.30922698974609375,False,PyMuPDF,0
244221d8-3d4d-41ef-a3b7-408ca99c7c301. Solicitud_coope_fase 2.pdf,.pdf,1.5754823684692383,False,PyMuPDF,0
176ff23d-5930-4456-aed6-06d9b130ddc6Delta B20 3B_CEE_V2.pdf,.pdf,0.22765636444091797,False,PyMuPDF,0
bb3ac018-83a3-4225-bb4d-c17f3180f740B3B_CEE_V2.pdf,.pdf,0.2555360794067383,False,PyMuPDF,0
2b55f449-9784-4510-92b3-da2cd6e8fef0Delta B7 1B_CEE_V2_fd.pdf,.pdf,0.28409481048583984,False,PyMuPDF,0
c364aefd-ff24-4d6f-9b23-4203b0cd0d331. Solicitud_coope_fase 2.pdf,.pdf,1.5748271942138672,False,PyMuPDF,0
666d0ec3-19aa-47cb-8e81-f34c63cd6b9f4. CIE COOP.pdf,.pdf,0.2549629211425781,False,PyMuPDF,0
ba78bb44-cc62-44a9-8296-0d37c04c16aa1. LRE353 CIE fd.pdf,.pdf,0.2647571563720703,False,PyMuPDF,0
db7699ce-9e9a-4397-be5a-140eb8713dedAU057 CM T 59 5 0C_V1.pdf,.pdf,0.32196617126464844,False,PyMuPDF,0
fd4ff53c-b0f6-48a0-a750-24d5b9d63692AU044 17 2B_CEE2 FD.pdf,.pdf,0.333770751953125,False,PyMuPDF,0
dd48e72b-464e-45e4-9d69-7f4460729078J2C_CEE_V1.pdf,.pdf,0.2550840377807617,False,PyMuPDF,0
d656b976-03ff-4bd8-94d9-869b38976da34. LRE403 CIE.pdf,.pdf,0.7869100570678711,False,PyMuPDF,0
0ace5b36-2cd2-4cfe-8d59-cd2c308b18bfLRE235 justif_registro.pdf,.pdf,0.2754354476928711,False,PyMuPDF,0
f59f91f0-966b-4893-a187-306e6d7e49225. MTD fd.pdf,.pdf,4.034755706787109,False,PyMuPDF,0
a31abda3-6c37-4146-805d-45e698a5018c5. Solicitud IRVE_fdo.pdf,.pdf,0.27379703521728516,False,PyMuPDF,0
695041ef-e71b-49bd-8545-cce0d10f3997IAPA 17 F8616 ComunicacionEmpresasOtrasCCAA @ v2.pdf,.pdf,0.3212757110595703,False,PyMuPDF,0
0fb25b49-d840-48bd-a29d-cb00b4c1d1aa1. CIE IRVE_fdo.pdf,.pdf,0.2645444869995117,False,PyMuPDF,0
e74fe140-d622-4f12-a13e-30eebb098967CFO_VISAR.pdf,.pdf,0.19929981231689453,False,PyMuPDF,0
bc11a340-f78e-49a5-ac43-cb30402aa95f4. C295 CIE.pdf,.pdf,0.7876758575439453,False,PyMuPDF,0
f07d2837-0923-46aa-a538-e53883f7f0afJ01_LPR0500-4-fd.pdf,.pdf,0.26425838470458984,False,PyMuPDF,0
f768f4cb-9f6d-4bfb-878f-32a53f9c8fa0IMS308_2doCEE_V1.pdf,.pdf,0.2175312042236328,False,PyMuPDF,0
f4f47de0-9121-4c50-bd8d-45bfeb6926da4. LRE242 CIE.pdf,.pdf,0.7854518890380859,False,PyMuPDF,0
adc1e3c1-2760-496a-b173-fe1f35cdd437J01_LPR.pdf,.pdf,0.3253612518310547,False,PyMuPDF,0
284c00e9-a268-47a2-94a3-e64d7d7fb0b93. Solicitud inscripción fd.pdf,.pdf,1.0050687789916992,False,PyMuPDF,0
df57f55c-54d3-4c74-9978-be5984f790024. LRE331 CIE fdo.pdf,.pdf,0.30039310455322266,False,PyMuPDF,0
1fa7132d-0f54-4e8c-8bba-228a45d514151. LRE225 CIE_IRVE.pdf,.pdf,0.7874116897583008,False,PyMuPDF,0
08a9caad-1e57-4701-9e4f-34e9676d60edIMS310 CEE 2º fd.pdf,.pdf,0.32358455657958984,False,PyMuPDF,0
3ce1513e-ec8a-4830-b7c6-187fe0fcb497Delta B1 3A_CEE_V2_fd.pdf,.pdf,0.28615474700927734,False,PyMuPDF,0
410b666e-ba39-4190-87eb-70031ca9a2022. MTD Hector.pdf,.pdf,0.3724946975708008,False,PyMuPDF,0
dafc0da2-814c-4dfc-80a2-78f0baa7643f1. Solicitud_coope_fase 2.pdf,.pdf,1.5751066207885742,False,PyMuPDF,0
2c616772-2509-4866-b3d2-582957c3edf62. LRE403 DR_Fdo.pdf,.pdf,0.2160177230834961,False,PyMuPDF,0
7ee7dd41-bf38-40e3-bacd-15163af538184. S3 CIE.pdf,.pdf,0.787358283996582,False,PyMuPDF,0
763e1d19-fb43-41ff-85db-4db01ce0c1864. IMS324 CIE.pdf,.pdf,0.7911863327026367,False,PyMuPDF,0
32be8892-2d82-4648-82e1-b539b5c12804ANEXO V RELLENO FDO.pdf,.pdf,0.3327503204345703,False,PyMuPDF,0
2426aafa-2831-4e5b-a8b4-303c4e7c5aee1. Final de obra fd.pdf,.pdf,0.13851165771484375,False,PyMuPDF,0
3ecfeae0-4ecd-488e-89b9-5e72a8ab7ba02. IMS2039 Declaración responsable.pdf,.pdf,0.2823066711425781,False,PyMuPDF,0
7cd0576d-a7aa-40e9-8154-d6138b388a22J01. Informe justificativo-164.pdf,.pdf,0.1904277801513672,False,PyMuPDF,0
516971a9-dab2-40e0-a389-c8bb391d7e153. Anexo IRVE.docx,.docx,0.3217144012451172,False,python-docx,0
acfe19c3-f496-4b81-99fd-0dc4b3c564ba2. LRE217 Declaración responsable.pdf,.pdf,0.34151554107666016,False,PyMuPDF,0
6d45bf6f-34f3-4db6-9776-9d441facaaa91. Solicitud_coope_fase 2.pdf,.pdf,1.574570655822754,False,PyMuPDF,0
82a54804-e91e-463d-83bd-99a1d9900896Delta B16 2A_CEE_V2_fd.pdf,.pdf,0.2858724594116211,False,PyMuPDF,0
f75179c7-13a2-40b1-ae50-9d7c3d8cf06f1. LRE221 CIE fd.pdf,.pdf,0.3152332305908203,False,PyMuPDF,0
5fc8a61e-d8e0-44b5-9e84-450a2e7f3f2f1. Solicitud_coope_fase 2.pdf,.pdf,1.5745067596435547,False,PyMuPDF,0
97b3047d-8ba1-4bd1-b168-cbe328311cdfJ01. Informe new. fd.pdf,.pdf,1.6567420959472656,False,PyMuPDF,0
